Site,Event,Depth,Accuracy,TPR,FPR,F1,G
Rikuzentakata,FUJI2011_42,2m-5m,0.814,0.15089514066496162,0.09785202863961814,0.11871809972516686,0.422
Rikuzentakata,FUJI2011_42,5m-10m,0.817,0.5546925566343042,0.10327258475406624,0.17412634944942504,0.057
Rikuzentakata,FUJI2011_42,10m-15m,0.908,0.8013318534961155,0.01850443599493029,0.036173548753064014,0.009
Rikuzentakata,FUJI2011_42,15m+,0.998,,0.0015042117930204573,,
Rikuzentakata,FUJI2011_42,0.1m-1m,0.911,0.9915848527349228,0.11049406357717349,0.19883193143171865,0.675
Rikuzentakata,FUJI2011_42,1m-2m,0.926,0.052083333333333336,0.04770755885997522,0.04979950847238391,0.55
Rikuzentakata,FUJI2011_42,2m-5m,0.816,0.1636828644501279,0.09699965905216502,0.12181240100819031,0.41
Rikuzentakata,FUJI2011_42,5m-10m,0.821,0.5592233009708738,0.09915735841661767,0.16844694478382943,0.055
Rikuzentakata,FUJI2011_42,10m-15m,0.911,0.8087310395856456,0.019011406844106463,0.03714951404832835,0.008
Rikuzentakata,FUJI2011_42,15m+,0.998,,0.001654632972322503,,
Rikuzentakata,FUJI2011_42,0.1m-1m,0.912,0.9908835904628331,0.10934507851397932,0.19695586390806125,0.659
Rikuzentakata,FUJI2011_42,1m-2m,0.925,0.0625,0.04894671623296159,0.05489923558026407,0.528
Rikuzentakata,FUJI2011_42,2m-5m,0.817,0.16112531969309463,0.09597681554722128,0.1202969012584557,0.407
Rikuzentakata,FUJI2011_42,5m-10m,0.822,0.5579288025889968,0.09798157946306095,0.16668967835080092,0.054
Rikuzentakata,FUJI2011_42,10m-15m,0.91,0.8094709581945986,0.020785804816223066,0.040530848024455494,0.009
Rikuzentakata,FUJI2011_42,15m+,0.998,,0.002256317689530686,,
Rikuzentakata,FUJI2011_42,0.1m-1m,0.911,0.9922861150070126,0.11068556108770586,0.19915605772937212,0.659
Rikuzentakata,FUJI2011_42,1m-2m,0.925,0.057291666666666664,0.04879182156133829,0.052701222850885195,0.531
Rikuzentakata,FUJI2011_42,2m-5m,0.815,0.1547314578005115,0.09665871121718377,0.11898749544737161,0.414
Rikuzentakata,FUJI2011_42,5m-10m,0.819,0.5572815533980583,0.10170487948265726,0.17201644949955133,0.056
Rikuzentakata,FUJI2011_42,10m-15m,0.909,0.804661487236404,0.019518377693282636,0.03811227983459304,0.009
Rikuzentakata,FUJI2011_42,15m+,0.999,,0.0013537906137184115,,
Rikuzentakata,FUJI2011_42,0.1m-1m,0.91,0.9922861150070126,0.11221754117196477,0.20163248413389512,0.675
Rikuzentakata,FUJI2011_42,1m-2m,0.927,0.057291666666666664,0.04724287484510533,0.05178428103969871,0.559
Rikuzentakata,FUJI2011_42,2m-5m,0.815,0.15728900255754474,0.09717013296965564,0.12012768385395516,0.419
Rikuzentakata,FUJI2011_42,5m-10m,0.819,0.5566343042071198,0.10190084264158339,0.17226568669370837,0.056
Rikuzentakata,FUJI2011_42,10m-15m,0.909,0.8042915279319275,0.019011406844106463,0.03714480493851629,0.009
Rikuzentakata,FUJI2011_42,15m+,0.999,,0.0013537906137184115,,
Rikuzentakata,FUJI2011_42,0.1m-1m,0.912,0.9908835904628331,0.10896208349291459,0.19633434594045476,0.665
Rikuzentakata,FUJI2011_42,1m-2m,0.926,0.057291666666666664,0.04801734820322181,0.052246123674695104,0.538
Rikuzentakata,FUJI2011_42,2m-5m,0.816,0.16751918158567775,0.09699965905216502,0.12285932797320596,0.405
Rikuzentakata,FUJI2011_42,5m-10m,0.821,0.5592233009708738,0.0993533215755438,0.16872962249728302,0.054
Rikuzentakata,FUJI2011_42,10m-15m,0.91,0.8087310395856456,0.01977186311787072,0.0386000323274252,0.009
Rikuzentakata,FUJI2011_42,15m+,0.998,,0.0015042117930204573,,
Rikuzentakata,FUJI2011_42,0.1m-1m,0.91,0.9922861150070126,0.11221754117196477,0.20163248413389512,0.675
Rikuzentakata,FUJI2011_42,1m-2m,0.927,0.052083333333333336,0.047397769516728624,0.04963020630595563,0.567
Rikuzentakata,FUJI2011_42,2m-5m,0.815,0.1547314578005115,0.09734060688714627,0.11950276223981848,0.421
Rikuzentakata,FUJI2011_42,5m-10m,0.82,0.5579288025889968,0.10013717421124829,0.16979882161355564,0.056
Rikuzentakata,FUJI2011_42,10m-15m,0.91,0.8072512023677395,0.01875792141951838,0.03666389192021991,0.009
Rikuzentakata,FUJI2011_42,15m+,0.998,,0.0015042117930204573,,
Rikuzentakata,FUJI2011_42,0.1m-1m,0.912,0.9908835904628331,0.10991957104557641,0.19788732995738795,0.655
Rikuzentakata,FUJI2011_42,1m-2m,0.925,0.057291666666666664,0.04925650557620818,0.052971106669089586,0.542
Rikuzentakata,FUJI2011_42,2m-5m,0.816,0.15728900255754474,0.09648823729969315,0.11960519873210038,0.411
Rikuzentakata,FUJI2011_42,5m-10m,0.82,0.5598705501618123,0.10170487948265726,0.17213930348258705,0.056
Rikuzentakata,FUJI2011_42,10m-15m,0.909,0.804661487236404,0.019011406844106463,0.03714519930320729,0.009
Rikuzentakata,FUJI2011_42,15m+,0.999,,0.0013537906137184115,,
Rikuzentakata,FUJI2011_42,0.1m-1m,0.91,0.9908835904628331,0.11145155112983532,0.20036649287370906,0.667
Rikuzentakata,FUJI2011_42,1m-2m,0.926,0.057291666666666664,0.048327137546468404,0.05242896425297892,0.535
Rikuzentakata,FUJI2011_42,2m-5m,0.815,0.15601023017902813,0.09699965905216502,0.11962330153970756,0.414
Rikuzentakata,FUJI2011_42,5m-10m,0.818,0.5572815533980583,0.10248873211836175,0.17313625998179832,0.056
Rikuzentakata,FUJI2011_42,10m-15m,0.909,0.803181650018498,0.019011406844106463,0.03714361971503264,0.009
Rikuzentakata,FUJI2011_42,15m+,0.999,,0.0013537906137184115,,
Rikuzentakata,FUJI2011_42,0.1m-1m,0.909,0.9922861150070126,0.11355802374569131,0.2037937287212675,0.68
Rikuzentakata,FUJI2011_42,1m-2m,0.927,0.057291666666666664,0.04708798017348203,0.05169109008841897,0.58
Rikuzentakata,FUJI2011_42,2m-5m,0.815,0.15217391304347827,0.09699965905216502,0.11847819620441431,0.426
Rikuzentakata,FUJI2011_42,5m-10m,0.818,0.5553398058252427,0.10248873211836175,0.17304227260133168,0.057
Rikuzentakata,FUJI2011_42,10m-15m,0.908,0.8028116907140215,0.01926489226869455,0.03762686118010814,0.009
Rikuzentakata,FUJI2011_42,15m+,0.998,,0.0015042117930204573,,
Rikuzentakata,FUJI2011_42,0.1m-1m,0.911,0.9922861150070126,0.11126005361930295,0.20008552337922975,0.672
Rikuzentakata,FUJI2011_42,1m-2m,0.927,0.052083333333333336,0.04724287484510533,0.049545159194282005,0.562
Rikuzentakata,FUJI2011_42,2m-5m,0.816,0.16112531969309463,0.09717013296965564,0.12122992161072738,0.415
Rikuzentakata,FUJI2011_42,5m-10m,0.821,0.5559870550161812,0.09856946893983931,0.16745184485871054,0.055
Rikuzentakata,FUJI2011_42,10m-15m,0.911,0.8094709581945986,0.02002534854245881,0.03908381011751349,0.009
Rikuzentakata,FUJI2011_42,15m+,0.998,,0.0018050541516245488,,
Rikuzentakata,FUJI2011_42,0.1m-1m,0.91,0.9922861150070126,0.11240903868249713,0.2019415544883951,0.67
Rikuzentakata,FUJI2011_42,1m-2m,0.927,0.057291666666666664,0.047397769516728624,0.051877196227113,0.556
Rikuzentakata,FUJI2011_42,2m-5m,0.815,0.1547314578005115,0.0968291851346744,0.1191165740293008,0.42
Rikuzentakata,FUJI2011_42,5m-10m,0.821,0.5559870550161812,0.09915735841661767,0.16829940562377754,0.055
Rikuzentakata,FUJI2011_42,10m-15m,0.91,0.8087310395856456,0.01977186311787072,0.0386000323274252,0.009
Rikuzentakata,FUJI2011_42,15m+,0.998,,0.001654632972322503,,
Rikuzentakata,FUJI2011_42,0.1m-1m,0.91,0.9922861150070126,0.1126005361930295,0.20225051770755523,0.681
Rikuzentakata,FUJI2011_42,1m-2m,0.927,0.052083333333333336,0.047397769516728624,0.04963020630595563,0.574
Rikuzentakata,FUJI2011_42,2m-5m,0.814,0.1534526854219949,0.09785202863961814,0.11950159092565156,0.424
Rikuzentakata,FUJI2011_42,5m-10m,0.817,0.5553398058252427,0.10327258475406624,0.17415820893970235,0.057
Rikuzentakata,FUJI2011_42,10m-15m,0.908,0.8017018128005919,0.01875792141951838,0.0366581295319595,0.009
Rikuzentakata,FUJI2011_42,15m+,0.999,,0.0013537906137184115,,
Rikuzentakata,FUJI2011_42,0.1m-1m,0.914,0.9901823281907434,0.10743010340865569,0.19383051220720748,0.653
Rikuzentakata,FUJI2011_42,1m-2m,0.924,0.057291666666666664,0.04972118959107807,0.05323864664374887,0.524
Rikuzentakata,FUJI2011_42,2m-5m,0.816,0.16624040920716113,0.09751108080463688,0.12292087505909657,0.399
Rikuzentakata,FUJI2011_42,5m-10m,0.821,0.5572815533980583,0.0993533215755438,0.16864097687501522,0.054
Rikuzentakata,FUJI2011_42,10m-15m,0.911,0.8087310395856456,0.019518377693282636,0.03811682218811103,0.009
Rikuzentakata,FUJI2011_42,15m+,0.998,,0.0015042117930204573,,
Rikuzentakata,FUJI2011_42,0.1m-1m,0.912,0.9915848527349228,0.10953657602451168,0.19728034850565518,0.67
Rikuzentakata,FUJI2011_42,1m-2m,0.925,0.052083333333333336,0.04925650557620818,0.05063049293083683,0.556
Rikuzentakata,FUJI2011_42,2m-5m,0.815,0.1585677749360614,0.09734060688714627,0.12062976081560195,0.412
Rikuzentakata,FUJI2011_42,5m-10m,0.819,0.5579288025889968,0.10131295316480501,0.1714861479954694,0.056
Rikuzentakata,FUJI2011_42,10m-15m,0.91,0.805401405845357,0.01875792141951838,0.03666197974645116,0.009
Rikuzentakata,FUJI2011_42,15m+,0.999,,0.0013537906137184115,,
Rikuzentakata,FUJI2011_42,0.1m-1m,0.911,0.9915848527349228,0.11087705859823822,0.1994518099747587,0.678
Rikuzentakata,FUJI2011_42,1m-2m,0.926,0.057291666666666664,0.0481722428748451,0.052337678232666295,0.553
Rikuzentakata,FUJI2011_42,2m-5m,0.814,0.15728900255754474,0.09819297647459939,0.12090618200435171,0.415
Rikuzentakata,FUJI2011_42,5m-10m,0.816,0.5559870550161812,0.10464432686654909,0.17613723088017352,0.057
Rikuzentakata,FUJI2011_42,10m-15m,0.907,0.7991120976692564,0.018250950570342206,0.03568684790959332,0.009
Rikuzentakata,FUJI2011_42,15m+,0.999,,0.0013537906137184115,,
Rikuzentakata,FUJI2011_42,0.1m-1m,0.913,0.9908835904628331,0.10800459594025277,0.194778655619306,0.658
Rikuzentakata,FUJI2011_42,1m-2m,0.926,0.057291666666666664,0.0484820322180917,0.052519982915370064,0.529
Rikuzentakata,FUJI2011_42,2m-5m,0.818,0.17135549872122763,0.09631776338220252,0.12331884216132927,0.399
Rikuzentakata,FUJI2011_42,5m-10m,0.822,0.5618122977346278,0.09974524789339605,0.169412645286666,0.054
Rikuzentakata,FUJI2011_42,10m-15m,0.91,0.808361080281169,0.019518377693282636,0.038116411092216584,0.008
Rikuzentakata,FUJI2011_42,15m+,0.999,,0.0013537906137184115,,
Rikuzentakata,FUJI2011_42,0.1m-1m,0.912,0.9901823281907434,0.10877058598238223,0.1960096937324096,0.661
Rikuzentakata,FUJI2011_42,1m-2m,0.925,0.057291666666666664,0.04956629491945477,0.053149725191761796,0.525
Rikuzentakata,FUJI2011_42,2m-5m,0.815,0.16112531969309463,0.09768155472212751,0.12162715359307008,0.406
Rikuzentakata,FUJI2011_42,5m-10m,0.819,0.5566343042071198,0.10190084264158339,0.17226568669370837,0.056
Rikuzentakata,FUJI2011_42,10m-15m,0.909,0.803921568627451,0.019011406844106463,0.03714441021924261,0.009
Rikuzentakata,FUJI2011_42,15m+,0.998,,0.0015042117930204573,,
Rikuzentakata,FUJI2011_42,0.1m-1m,0.911,0.9915848527349228,0.11126005361930295,0.2000712579760348,0.679
Rikuzentakata,FUJI2011_42,1m-2m,0.926,0.052083333333333336,0.04801734820322181,0.04996776273372018,0.559
Rikuzentakata,FUJI2011_42,2m-5m,0.815,0.15601023017902813,0.09768155472212751,0.12014044398309585,0.415
Rikuzentakata,FUJI2011_42,5m-10m,0.819,0.5579288025889968,0.10248873211836175,0.17316746629085195,0.056
Rikuzentakata,FUJI2011_42,10m-15m,0.909,0.803181650018498,0.01850443599493029,0.036175429249819153,0.009
Rikuzentakata,FUJI2011_42,15m+,0.999,,0.0013537906137184115,,
Rikuzentakata,FUJI2011_42,0.1m-1m,0.911,0.9908835904628331,0.11049406357717349,0.1988178242777408,0.669
Rikuzentakata,FUJI2011_42,1m-2m,0.926,0.052083333333333336,0.0484820322180917,0.05021820048774227,0.551
Rikuzentakata,FUJI2011_42,2m-5m,0.815,0.1585677749360614,0.09717013296965564,0.12049877080342743,0.413
Rikuzentakata,FUJI2011_42,5m-10m,0.82,0.5559870550161812,0.10033313737017441,0.16998997201091426,0.056
Rikuzentakata,FUJI2011_42,10m-15m,0.91,0.806881243063263,0.02002534854245881,0.03908078201030622,0.009
Rikuzentakata,FUJI2011_42,15m+,0.998,,0.0015042117930204573,,
Rikuzentakata,FUJI2011_42,0.1m-1m,0.912,0.9908835904628331,0.10972807353504405,0.19757694931930858,0.674
Rikuzentakata,FUJI2011_42,1m-2m,0.926,0.057291666666666664,0.0481722428748451,0.052337678232666295,0.55
Rikuzentakata,FUJI2011_42,2m-5m,0.816,0.1649616368286445,0.0968291851346744,0.12202949479136305,0.41
Rikuzentakata,FUJI2011_42,5m-10m,0.822,0.5559870550161812,0.0975896531452087,0.16603585523998488,0.055
Rikuzentakata,FUJI2011_42,10m-15m,0.911,0.8109507954125046,0.02053231939163498,0.04005060462648636,0.009
Rikuzentakata,FUJI2011_42,15m+,0.998,,0.0019554753309265946,,
Rikuzentakata,FUJI2011_42,0.1m-1m,0.912,0.9922861150070126,0.11030256606664113,0.19853587586441074,0.669
Rikuzentakata,FUJI2011_42,1m-2m,0.926,0.052083333333333336,0.047862453531598514,0.04988376598217745,0.559
Rikuzentakata,FUJI2011_42,2m-5m,0.816,0.1636828644501279,0.09665871121718377,0.1215432048110852,0.41
Rikuzentakata,FUJI2011_42,5m-10m,0.821,0.5592233009708738,0.10033313737017441,0.1701404914431296,0.055
Rikuzentakata,FUJI2011_42,10m-15m,0.91,0.8065112837587866,0.01926489226869455,0.03763090640334118,0.009
Rikuzentakata,FUJI2011_42,15m+,0.998,,0.001654632972322503,,
Rikuzentakata,FUJI2011_42,0.1m-1m,0.912,0.9908835904628331,0.11011106855610878,0.19819760262560748,0.67
Rikuzentakata,FUJI2011_42,1m-2m,0.926,0.052083333333333336,0.04801734820322181,0.04996776273372018,0.55
Rikuzentakata,FUJI2011_42,2m-5m,0.816,0.1636828644501279,0.09717013296965564,0.12194673521713405,0.41
Rikuzentakata,FUJI2011_42,5m-10m,0.82,0.5579288025889968,0.10013717421124829,0.16979882161355564,0.055
Rikuzentakata,FUJI2011_42,10m-15m,0.91,0.806881243063263,0.019518377693282636,0.03811476302788323,0.009
Rikuzentakata,FUJI2011_42,15m+,0.998,,0.001654632972322503,,
Rikuzentakata,FUJI2011_42,0.1m-1m,0.912,0.9908835904628331,0.10934507851397932,0.19695586390806125,0.676
Rikuzentakata,FUJI2011_42,1m-2m,0.926,0.057291666666666664,0.04770755885997522,0.052062204192021636,0.551
Rikuzentakata,FUJI2011_42,2m-5m,0.817,0.170076726342711,0.09665871121718377,0.12326369024462804,0.406
Rikuzentakata,FUJI2011_42,5m-10m,0.821,0.5585760517799353,0.09896139525769156,0.1681348056774986,0.054
Rikuzentakata,FUJI2011_42,10m-15m,0.911,0.809840917499075,0.02002534854245881,0.0390842411614595,0.009
Rikuzentakata,FUJI2011_42,15m+,0.999,,0.0013537906137184115,,
Rikuzentakata,FUJI2011_42,0.1m-1m,0.908,0.9922861150070126,0.11451551129835312,0.20533426968950522,0.671
Rikuzentakata,FUJI2011_42,1m-2m,0.927,0.057291666666666664,0.046933085501858735,0.05159762214378599,0.593
Rikuzentakata,FUJI2011_42,2m-5m,0.814,0.14705882352941177,0.09717013296965564,0.11701909258879081,0.431
Rikuzentakata,FUJI2011_42,5m-10m,0.817,0.5559870550161812,0.10366451107191849,0.17474718225066924,0.057
Rikuzentakata,FUJI2011_42,10m-15m,0.908,0.8013318534961155,0.01875792141951838,0.036657742599908616,0.009
Rikuzentakata,FUJI2011_42,15m+,0.999,,0.0012033694344163659,,
Rikuzentakata,FUJI2011_42,0.1m-1m,0.913,0.9901823281907434,0.1083875909613175,0.19538761310322741,0.671
Rikuzentakata,FUJI2011_42,1m-2m,0.925,0.0625,0.04894671623296159,0.05489923558026407,0.529
Rikuzentakata,FUJI2011_42,2m-5m,0.816,0.1636828644501279,0.09717013296965564,0.12194673521713405,0.402
Rikuzentakata,FUJI2011_42,5m-10m,0.821,0.5585760517799353,0.0993533215755438,0.16870013209428433,0.055
Rikuzentakata,FUJI2011_42,10m-15m,0.91,0.8087310395856456,0.01977186311787072,0.0386000323274252,0.009
Rikuzentakata,FUJI2011_42,15m+,0.998,,0.0015042117930204573,,
Rikuzentakata,FUJI2011_42,0.1m-1m,0.911,0.9915848527349228,0.11068556108770586,0.19914192454900845,0.665
Rikuzentakata,FUJI2011_42,1m-2m,0.926,0.057291666666666664,0.0481722428748451,0.052337678232666295,0.554
Rikuzentakata,FUJI2011_42,2m-5m,0.814,0.159846547314578,0.09853392430958063,0.12191561920478954,0.415
Rikuzentakata,FUJI2011_42,5m-10m,0.816,0.5546925566343042,0.10484029002547521,0.17634945342612068,0.057
Rikuzentakata,FUJI2011_42,10m-15m,0.907,0.7987421383647799,0.017997465145754118,0.03520175520784534,0.009
Rikuzentakata,FUJI2011_42,15m+,0.999,,0.0013537906137184115,,
Rikuzentakata,FUJI2011_42,0.1m-1m,0.911,0.9922861150070126,0.11068556108770586,0.19915605772937212,0.675
Rikuzentakata,FUJI2011_42,1m-2m,0.926,0.052083333333333336,0.04755266418835192,0.04971498898821091,0.557
Rikuzentakata,FUJI2011_42,2m-5m,0.816,0.1636828644501279,0.09734060688714627,0.12208089395926071,0.412
Rikuzentakata,FUJI2011_42,5m-10m,0.82,0.5572815533980583,0.10033313737017441,0.17005035756008566,0.055
Rikuzentakata,FUJI2011_42,10m-15m,0.91,0.8072512023677395,0.019011406844106463,0.037147949967738146,0.009
Rikuzentakata,FUJI2011_42,15m+,0.999,,0.0013537906137184115,,
Rikuzentakata,FUJI2011_42,0.1m-1m,0.911,0.9922861150070126,0.11145155112983532,0.20039513024722289,0.669
Rikuzentakata,FUJI2011_42,1m-2m,0.926,0.052083333333333336,0.04755266418835192,0.04971498898821091,0.575
Rikuzentakata,FUJI2011_42,2m-5m,0.815,0.1585677749360614,0.09751108080463688,0.12076057642539977,0.417
Rikuzentakata,FUJI2011_42,5m-10m,0.819,0.5559870550161812,0.10150891632373114,0.171674492026775,0.056
Rikuzentakata,FUJI2011_42,10m-15m,0.909,0.804661487236404,0.01926489226869455,0.03762888833268855,0.009
Rikuzentakata,FUJI2011_42,15m+,0.998,,0.0015042117930204573,,
Rikuzentakata,FUJI2011_42,0.1m-1m,0.912,0.9908835904628331,0.10896208349291459,0.19633434594045476,0.661
Rikuzentakata,FUJI2011_42,1m-2m,0.925,0.057291666666666664,0.04879182156133829,0.052701222850885195,0.533
Rikuzentakata,FUJI2011_42,2m-5m,0.816,0.1636828644501279,0.0968291851346744,0.12167789098796342,0.405
Rikuzentakata,FUJI2011_42,5m-10m,0.82,0.5579288025889968,0.10013717421124829,0.16979882161355564,0.055
Rikuzentakata,FUJI2011_42,10m-15m,0.91,0.8076211616722161,0.02002534854245881,0.03908164911746363,0.009
Rikuzentakata,FUJI2011_42,15m+,0.999,,0.0013537906137184115,,
Rikuzentakata,FUJI2011_42,0.1m-1m,0.911,0.9922861150070126,0.11087705859823822,0.19946598717629097,0.679
Rikuzentakata,FUJI2011_42,1m-2m,0.926,0.052083333333333336,0.0481722428748451,0.050051499935625084,0.572
Rikuzentakata,FUJI2011_42,2m-5m,0.815,0.15728900255754474,0.09751108080463688,0.1203878777093518,0.416
Rikuzentakata,FUJI2011_42,5m-10m,0.818,0.5585760517799353,0.10346854791299236,0.17459564809817674,0.056
Rikuzentakata,FUJI2011_42,10m-15m,0.909,0.8017018128005919,0.018250950570342206,0.03568942215018338,0.009
Rikuzentakata,FUJI2011_42,15m+,0.999,,0.0012033694344163659,,
Rikuzentakata,FUJI2011_42,0.1m-1m,0.911,0.9922861150070126,0.11106855610877059,0.1997758090409082,0.666
Rikuzentakata,FUJI2011_42,1m-2m,0.926,0.057291666666666664,0.048327137546468404,0.05242896425297892,0.554
Rikuzentakata,FUJI2011_42,2m-5m,0.815,0.1547314578005115,0.09648823729969315,0.1188582416838627,0.416
Rikuzentakata,FUJI2011_42,5m-10m,0.821,0.5566343042071198,0.09856946893983931,0.16748117153191766,0.055
Rikuzentakata,FUJI2011_42,10m-15m,0.91,0.8094709581945986,0.020278833967046894,0.03956645079623414,0.009
Rikuzentakata,FUJI2011_42,15m+,0.998,,0.0018050541516245488,,
Rikuzentakata,FUJI2011_42,0.1m-1m,0.91,0.9922861150070126,0.11183454615090004,0.20101402179589814,0.676
Rikuzentakata,FUJI2011_42,1m-2m,0.926,0.052083333333333336,0.04755266418835192,0.04971498898821091,0.552
Rikuzentakata,FUJI2011_42,2m-5m,0.815,0.15601023017902813,0.09734060688714627,0.1198822207345888,0.417
Rikuzentakata,FUJI2011_42,5m-10m,0.819,0.5579288025889968,0.10190084264158339,0.17232755614658915,0.056
Rikuzentakata,FUJI2011_42,10m-15m,0.909,0.803921568627451,0.01875792141951838,0.03666044381611779,0.009
Rikuzentakata,FUJI2011_42,15m+,0.998,,0.0015042117930204573,,
Rikuzentakata,FUJI2011_42,0.1m-1m,0.912,0.9922861150070126,0.11049406357717349,0.19884602064410667,0.664
Rikuzentakata,FUJI2011_42,1m-2m,0.926,0.057291666666666664,0.0484820322180917,0.052519982915370064,0.536
Rikuzentakata,FUJI2011_42,2m-5m,0.816,0.1585677749360614,0.09665871121718377,0.12010475085797648,0.412
Rikuzentakata,FUJI2011_42,5m-10m,0.82,0.5572815533980583,0.10052910052910052,0.17033172986818265,0.056
Rikuzentakata,FUJI2011_42,10m-15m,0.91,0.80614132445431,0.019518377693282636,0.0381139367803363,0.009
Rikuzentakata,FUJI2011_42,15m+,0.998,,0.001654632972322503,,
Rikuzentakata,FUJI2011_42,0.1m-1m,0.909,0.9922861150070126,0.11374952125622367,0.20410205029665476,0.678
Rikuzentakata,FUJI2011_42,1m-2m,0.927,0.057291666666666664,0.047397769516728624,0.051877196227113,0.566
Rikuzentakata,FUJI2011_42,2m-5m,0.814,0.1483375959079284,0.09734060688714627,0.11754621651886728,0.427
Rikuzentakata,FUJI2011_42,5m-10m,0.817,0.5553398058252427,0.10366451107191849,0.1747151815960917,0.057
Rikuzentakata,FUJI2011_42,10m-15m,0.908,0.8009618941916389,0.01875792141951838,0.0366573553185942,0.009
Rikuzentakata,FUJI2011_42,15m+,0.999,,0.0013537906137184115,,
Rikuzentakata,FUJI2011_42,0.1m-1m,0.913,0.9901823281907434,0.10781309842972041,0.19445367844778727,0.66
Rikuzentakata,FUJI2011_42,1m-2m,0.925,0.0625,0.04941140024783147,0.05519031141868512,0.52
Rikuzentakata,FUJI2011_42,2m-5m,0.816,0.16624040920716113,0.0968291851346744,0.12237768032642889,0.4
Rikuzentakata,FUJI2011_42,5m-10m,0.821,0.5598705501618123,0.10033313737017441,0.17017041825043921,0.054
Rikuzentakata,FUJI2011_42,10m-15m,0.91,0.8072512023677395,0.01926489226869455,0.03763171110232148,0.009
Rikuzentakata,FUJI2011_42,15m+,0.999,,0.0013537906137184115,,
Rikuzentakata,FUJI2011_42,0.1m-1m,0.912,0.9908835904628331,0.10896208349291459,0.19633434594045476,0.656
Rikuzentakata,FUJI2011_42,1m-2m,0.925,0.057291666666666664,0.04879182156133829,0.052701222850885195,0.544
Rikuzentakata,FUJI2011_42,2m-5m,0.816,0.1649616368286445,0.0968291851346744,0.12202949479136305,0.406
